Student_ID,Age,Gender,Degree,Specialization,CGPA,Internships,Projects,Coding_Skills,Communication_Skills,Aptitude_Test_Score,Soft_Skills_Rating,Certifications,Backlogs,Placement_Status,Salary
32758,18,Male,MCA,IT,8.0,1,6,10,6,74,6,3,0,Placed,668000
4003,20,Female,BCA,FSD,6.19,0,3,3,5,44,6,1,1,Not Placed,0
33699,24,Male,B.Tech,IT,5.91,0,3,4,7,68,5,1,3,Not Placed,0
42875,21,Female,B.Tech,ECE,6.22,0,3,3,7,72,7,1,2,Not Placed,0
16858,18,Female,B.Tech,ECE,5.57,0,2,3,7,52,5,1,2,Not Placed,0
45582,18,Female,MCA,AI&ML,6.97,2,4,6,7,74,7,2,2,Not Placed,0
10705,23,Male,BCA,DS,8.76,1,5,8,4,88,5,3,0,Not Placed,0
31936,22,Male,MCA,DS,7.6,1,4,7,8,77,4,2,1,Placed,594000
23202,21,Female,B.Tech,ME,7.61,0,3,4,5,75,7,1,1,Not Placed,0
41331,21,Male,B.Sc,CS,7.09,2,4,5,7,63,5,2,2,Not Placed,0
24903,20,Male,MCA,IT,4.93,0,2,2,9,49,6,1,1,Not Placed,0
48648,21,Male,B.Sc,CS,7.07,0,4,5,2,57,4,1,0,Not Placed,0
37880,20,Female,B.Tech,Civil,9.56,2,5,7,7,100,5,3,0,Placed,650000
33700,23,Female,B.Sc,CS,8.02,1,4,5,5,64,8,2,0,Placed,448000
5842,22,Male,MCA,IT,6.95,0,4,6,4,62,6,2,0,Not Placed,0
20406,21,Male,BCA,AI&ML,6.55,0,3,5,3,61,4,2,2,Not Placed,0
34274,19,Female,B.Sc,CS,5.04,0,3,6,7,67,7,2,2,Not Placed,0
35539,20,Male,B.Tech,ME,7.72,3,4,7,8,82,4,2,0,Placed,624000
23720,20,Female,BCA,DS,7.31,3,5,8,6,75,7,2,1,Placed,610000
10545,22,Male,BCA,IT,8.17,2,5,7,6,74,7,2,0,Placed,568000
12985,23,Male,B.Sc,DS,6.39,0,4,6,7,52,5,2,1,Not Placed,0
30720,24,Male,B.Sc,IT,8.19,2,6,10,6,91,7,3,0,Placed,711999
39986,24,Male,B.Sc,IT,6.08,0,3,5,4,70,6,2,3,Not Placed,0
28207,19,Female,B.Sc,CS,8.4,1,5,7,5,78,5,2,0,Placed,546000
27830,22,Male,B.Tech,CSE,7.56,1,5,9,6,72,6,3,1,Placed,624000
1810,21,Male,B.Sc,IT,7.08,1,4,7,7,91,5,2,0,Placed,602000
23120,18,Male,B.Tech,ME,4.5,0,2,2,6,39,7,0,3,Not Placed,0
10447,20,Male,B.Sc,CS,7.64,2,4,7,3,77,7,2,2,Not Placed,0
28865,19,Female,BCA,IT,5.7,2,3,5,6,85,7,2,2,Not Placed,0
47930,22,Male,B.Tech,Civil,7.42,1,4,6,5,65,8,2,0,Placed,480000
5598,23,Female,B.Tech,IT,7.54,0,4,5,7,59,5,1,0,Placed,458000
28148,18,Female,BCA,AI&ML,7.01,2,4,7,6,75,4,2,1,Placed,560000
13912,21,Female,B.Tech,Civil,6.3,1,3,3,8,61,6,1,3,Not Placed,0
30652,18,Male,B.Tech,Civil,8.89,0,4,4,5,80,5,2,0,Not Placed,0
23289,23,Female,B.Sc,IT,6.81,2,4,7,5,73,5,2,0,Placed,536000
40451,21,Female,B.Sc,DS,7.23,0,3,4,6,73,5,1,1,Not Placed,0
28485,24,Male,B.Tech,IT,8.21,2,5,8,7,83,6,3,0,Placed,646000
38446,21,Male,BCA,IT,8.39,2,4,6,5,72,6,2,0,Placed,504000
22502,22,Female,B.Sc,DS,8.34,1,5,8,5,93,4,3,0,Placed,616000
45911,22,Female,B.Tech,IT,6.56,0,4,8,5,54,5,2,0,Not Placed,0
21592,18,Male,B.Sc,DS,6.92,0,2,2,5,90,6,1,0,Not Placed,0
17731,19,Female,MCA,DS,6.85,0,2,2,5,40,4,1,0,Not Placed,0
8821,24,Male,B.Tech,ME,6.05,0,3,4,7,51,8,1,1,Not Placed,0
22784,19,Male,B.Tech,ME,6.48,1,3,5,4,79,3,2,3,Not Placed,0
48996,22,Male,MCA,DS,6.38,0,2,2,5,46,7,1,3,Not Placed,0
5684,23,Female,BCA,DS,6.79,1,3,5,6,86,6,2,0,Placed,502000
13694,19,Male,B.Tech,ECE,6.97,1,4,6,6,57,7,2,1,Placed,484000
9356,19,Male,BCA,FSD,6.02,0,2,1,6,59,3,0,3,Not Placed,0
44433,20,Female,MCA,DS,6.78,0,3,5,6,64,3,2,0,Placed,448000
10479,21,Male,B.Tech,IT,6.96,0,4,6,5,56,4,2,2,Not Placed,0
49838,22,Female,B.Sc,IT,7.26,1,5,10,5,85,6,3,0,Placed,660000
25819,23,Male,MCA,DS,6.04,0,3,3,5,72,7,1,3,Not Placed,0
25741,22,Male,B.Tech,IT,8.52,1,5,8,7,82,5,3,1,Placed,634000
9857,19,Female,BCA,AI&ML,5.87,1,3,4,7,56,7,1,2,Not Placed,0
22594,18,Male,B.Sc,IT,6.83,1,3,5,5,59,5,1,0,Placed,418000
14558,19,Female,B.Tech,CSE,6.54,1,3,5,8,70,8,2,0,Placed,509999
16854,18,Male,MCA,IT,8.97,2,6,10,7,85,5,3,0,Placed,720000
34004,21,Male,B.Sc,IT,6.29,2,3,5,4,68,5,2,2,Not Placed,0
14017,18,Male,BCA,DS,6.84,1,4,6,5,62,7,2,0,Placed,474000
49989,19,Female,B.Sc,IT,6.6,0,4,6,6,65,4,2,0,Placed,490000
15925,18,Male,MCA,AI&ML,7.73,1,4,6,5,83,5,2,1,Placed,516000
29909,24,Female,B.Sc,DS,7.9,0,4,5,9,85,3,2,0,Placed,560000
4554,21,Male,B.Tech,CSE,8.11,0,4,6,5,72,5,2,0,Placed,484000
34340,22,Male,BCA,AI&ML,8.28,0,4,5,4,89,6,2,0,Not Placed,0
25390,21,Female,B.Tech,ME,6.74,0,3,3,5,64,8,1,1,Not Placed,0
15136,20,Male,MCA,FSD,6.29,0,3,4,4,88,9,2,1,Not Placed,0
5087,24,Female,B.Sc,IT,7.6,0,3,4,5,61,6,1,0,Not Placed,0
2957,23,Male,BCA,DS,6.08,1,3,5,6,64,5,2,2,Not Placed,0
33406,23,Female,B.Sc,DS,7.21,0,4,5,3,61,5,2,0,Not Placed,0
15574,19,Female,B.Sc,CS,6.42,0,3,3,4,57,7,1,2,Not Placed,0
1438,23,Male,BCA,IT,6.79,1,4,6,6,68,6,2,0,Placed,506000
4801,19,Female,B.Sc,IT,7.89,1,4,7,6,77,4,2,2,Not Placed,0
14922,24,Female,B.Tech,ME,6.04,1,3,5,6,82,7,2,2,Not Placed,0
26381,22,Female,B.Tech,ECE,8.58,2,5,9,5,81,4,3,0,Placed,632000
37942,21,Female,BCA,FSD,6.02,1,3,4,4,49,6,1,2,Not Placed,0
33940,18,Male,MCA,AI&ML,8.01,1,4,6,7,95,6,2,0,Placed,580000
29085,23,Male,MCA,AI&ML,6.79,1,3,5,5,63,7,2,1,Placed,436000
44795,22,Male,B.Sc,DS,8.3,1,6,10,5,95,5,3,0,Placed,689999
1549,22,Female,MCA,IT,6.29,0,3,4,7,65,5,1,1,Not Placed,0
38462,21,Male,MCA,DS,6.26,0,3,4,7,67,8,1,1,Not Placed,0
48870,22,Male,MCA,IT,7.61,0,4,5,5,64,6,2,2,Not Placed,0
28965,22,Female,BCA,IT,6.0,0,3,5,5,45,5,1,1,Not Placed,0
38064,23,Female,B.Sc,IT,9.48,2,5,7,4,88,6,2,0,Not Placed,0
39970,18,Female,B.Sc,DS,7.38,0,3,3,5,83,5,1,0,Not Placed,0
36047,21,Male,B.Tech,ME,5.61,0,2,3,6,47,7,1,2,Not Placed,0
48973,21,Male,B.Tech,IT,5.76,0,3,6,4,43,6,2,1,Not Placed,0
46501,18,Male,B.Tech,CSE,6.95,2,5,10,8,80,6,3,1,Placed,719999
32126,19,Female,MCA,DS,6.58,0,3,4,7,70,4,1,0,Not Placed,0
38171,24,Male,B.Tech,CSE,6.05,0,4,6,5,54,6,2,1,Not Placed,0
14409,24,Male,BCA,IT,5.85,0,2,3,5,53,3,1,2,Not Placed,0
47091,24,Female,MCA,AI&ML,7.29,0,4,6,7,100,5,2,1,Placed,580000
11006,23,Male,B.Sc,DS,7.32,1,4,6,7,78,4,2,0,Placed,546000
30545,24,Female,B.Tech,ME,8.27,3,5,8,7,77,7,2,0,Placed,634000
44238,21,Female,B.Sc,DS,9.17,1,5,6,6,85,5,2,1,Placed,550000
48904,22,Female,MCA,IT,6.92,2,4,6,5,71,6,2,2,Not Placed,0
21805,20,Female,BCA,DS,8.07,2,5,7,4,65,6,2,0,Not Placed,0
46304,22,Female,B.Sc,CS,7.25,1,4,5,5,67,3,2,0,Placed,454000
15309,22,Female,B.Tech,ME,7.75,1,5,9,4,91,5,3,2,Not Placed,0
14533,18,Female,B.Tech,ME,5.3,0,2,3,5,54,5,1,1,Not Placed,0
10710,21,Male,BCA,FSD,7.25,0,3,4,5,91,7,2,1,Not Placed,0
33893,20,Male,B.Sc,DS,6.75,0,4,6,4,59,3,2,2,Not Placed,0
11010,19,Female,BCA,FSD,6.35,0,2,2,7,78,4,1,3,Not Placed,0
33422,22,Male,B.Tech,IT,5.26,0,3,6,6,48,6,2,1,Not Placed,0
2420,24,Female,MCA,DS,6.53,0,4,8,6,55,5,2,0,Placed,530000
17877,22,Female,MCA,AI&ML,8.39,0,4,5,3,81,6,2,0,Not Placed,0
22381,21,Female,MCA,IT,6.17,2,4,6,6,72,4,2,1,Not Placed,0
46289,24,Male,B.Sc,IT,6.02,0,3,5,6,67,5,2,1,Not Placed,0
44355,24,Male,BCA,IT,4.65,0,2,3,4,42,4,1,3,Not Placed,0
45771,20,Female,B.Tech,CSE,5.19,0,3,4,2,59,6,1,1,Not Placed,0
28449,22,Female,B.Sc,DS,7.44,1,5,9,5,80,5,3,2,Not Placed,0
36648,19,Female,BCA,IT,7.66,1,4,7,6,68,6,2,1,Placed,536000
12513,23,Male,B.Tech,ECE,5.93,0,3,6,7,65,6,2,2,Not Placed,0
35794,23,Female,B.Sc,DS,6.99,0,4,8,5,74,5,2,0,Placed,548000
24236,21,Male,BCA,DS,7.87,1,5,10,6,97,6,3,1,Placed,704000
8000,20,Male,B.Sc,DS,6.02,1,3,5,7,73,7,2,2,Not Placed,0
10987,20,Male,BCA,DS,6.49,1,2,2,4,91,7,1,1,Not Placed,0
40287,23,Female,B.Tech,ME,7.46,1,4,7,7,74,6,2,2,Not Placed,0
27669,20,Male,BCA,IT,6.6,1,3,5,5,62,4,2,0,Placed,434000
32342,19,Male,BCA,FSD,7.26,0,4,6,5,79,5,2,0,Placed,498000
16278,23,Female,B.Sc,DS,7.38,0,2,1,5,77,5,1,1,Not Placed,0
15604,22,Male,MCA,FSD,6.22,0,4,6,5,55,8,2,2,Not Placed,0
48401,19,Female,B.Tech,CSE,6.2,1,4,6,5,53,5,2,1,Not Placed,0
49142,18,Male,B.Tech,ECE,6.08,0,3,4,7,72,4,1,3,Not Placed,0
33504,24,Female,BCA,DS,8.25,1,4,6,3,77,7,2,0,Not Placed,0
10377,24,Female,B.Tech,ME,7.73,0,3,4,6,83,8,2,1,Not Placed,0
4205,23,Male,B.Tech,Civil,6.87,0,4,6,10,71,6,2,0,Placed,582000
48620,20,Female,B.Sc,IT,8.07,1,5,9,6,91,4,3,0,Placed,661999
36445,20,Female,BCA,DS,5.56,0,3,4,6,46,5,1,2,Not Placed,0
48155,19,Female,BCA,DS,7.94,0,4,6,6,85,3,2,0,Placed,530000
39287,18,Male,B.Sc,DS,8.6,1,4,6,7,90,3,2,0,Placed,570000
17863,24,Male,BCA,IT,6.07,0,3,5,7,40,3,1,2,Not Placed,0
7595,19,Female,B.Sc,DS,8.39,1,5,8,5,89,6,3,1,Placed,608000
42730,19,Female,BCA,DS,6.62,0,3,4,8,67,5,1,0,Not Placed,0
23778,21,Female,B.Sc,IT,6.05,1,4,7,7,59,5,2,1,Not Placed,0
49841,18,Female,MCA,DS,5.99,0,3,6,7,56,6,2,3,Not Placed,0
45243,20,Female,MCA,DS,5.85,0,2,1,5,58,8,0,1,Not Placed,0
45803,22,Male,B.Tech,IT,6.67,0,4,6,5,68,6,2,0,Placed,476000
22223,18,Male,B.Tech,ME,8.85,2,5,7,4,98,5,2,0,Not Placed,0
24390,19,Male,MCA,AI&ML,8.29,3,5,8,7,77,7,2,0,Placed,634000
42781,19,Male,MCA,AI&ML,6.65,0,3,5,8,48,8,1,2,Not Placed,0
12741,18,Male,BCA,IT,6.23,2,4,6,5,62,4,2,1,Not Placed,0
18478,19,Male,B.Tech,IT,6.99,1,4,6,7,79,5,2,0,Placed,548000
16671,19,Male,BCA,FSD,6.6,0,2,2,7,59,4,1,1,Not Placed,0
47292,18,Male,B.Tech,Civil,6.04,0,2,1,6,44,6,0,1,Not Placed,0
42037,22,Male,B.Sc,IT,5.74,1,3,6,4,49,6,2,1,Not Placed,0
19131,23,Female,MCA,FSD,7.48,1,4,6,5,75,5,2,2,Not Placed,0
24881,20,Male,B.Sc,DS,7.62,0,3,4,6,71,5,1,2,Not Placed,0
47374,23,Male,BCA,DS,7.45,1,4,7,5,75,5,2,0,Placed,530000
1796,21,Male,BCA,IT,5.55,0,2,2,7,66,7,1,2,Not Placed,0
46087,20,Male,B.Tech,CSE,6.38,1,4,7,4,70,6,2,1,Not Placed,0
280,22,Male,B.Sc,CS,8.02,1,4,5,3,78,6,2,0,Not Placed,0
30418,24,Female,BCA,DS,7.6,1,5,9,4,68,7,3,2,Not Placed,0
14232,21,Female,MCA,AI&ML,7.76,1,4,5,6,73,6,2,0,Placed,486000
16164,20,Male,MCA,FSD,6.86,0,3,4,4,75,5,1,0,Not Placed,0
8719,22,Male,BCA,FSD,6.64,0,4,7,7,44,5,2,1,Not Placed,0
41777,21,Female,MCA,DS,8.66,1,3,3,5,79,5,1,0,Not Placed,0
377,23,Female,MCA,DS,7.36,2,4,7,7,75,6,2,1,Placed,580000
23344,18,Male,MCA,FSD,6.89,0,3,4,6,67,5,1,0,Not Placed,0
34057,18,Male,B.Tech,Civil,5.72,0,2,1,7,69,5,1,1,Not Placed,0
9261,19,Female,B.Sc,IT,7.89,1,4,5,7,68,4,2,2,Not Placed,0
8430,18,Male,BCA,FSD,6.52,0,3,4,6,73,6,1,0,Not Placed,0
22074,24,Male,BCA,DS,6.78,0,3,5,9,60,4,2,1,Placed,500000
38227,19,Male,BCA,AI&ML,5.78,0,3,4,5,70,5,1,3,Not Placed,0
19665,22,Female,B.Sc,IT,8.02,1,5,8,5,74,6,2,0,Placed,568000
16531,24,Female,BCA,IT,8.2,1,5,7,3,85,7,2,0,Not Placed,0
4514,20,Female,MCA,IT,8.47,1,5,7,7,76,4,2,0,Placed,582000
41504,24,Male,B.Tech,ME,6.85,0,3,4,4,59,8,1,0,Not Placed,0
37741,19,Female,B.Tech,ME,7.51,1,4,7,4,72,6,2,0,Not Placed,0
17488,19,Female,B.Tech,Civil,7.57,0,3,2,8,75,7,1,0,Not Placed,0
44290,24,Male,MCA,DS,6.46,2,4,6,5,70,4,2,1,Not Placed,0
12714,20,Female,BCA,DS,7.37,0,3,3,6,73,5,1,0,Not Placed,0
45753,24,Male,B.Sc,IT,6.5,0,4,6,5,63,6,2,1,Placed,466000
47513,20,Male,B.Tech,IT,8.08,0,4,6,8,76,5,2,0,Placed,552000
24364,20,Male,B.Tech,ME,8.4,0,4,6,5,83,7,2,1,Placed,506000
13680,22,Male,BCA,DS,6.88,0,3,3,5,63,4,1,0,Not Placed,0
19891,20,Female,B.Sc,CS,7.93,0,4,5,7,78,2,2,2,Not Placed,0
22007,18,Female,B.Sc,IT,7.12,2,4,7,7,77,5,2,1,Placed,584000
6905,24,Male,MCA,AI&ML,7.34,2,4,7,7,86,6,2,0,Placed,602000
21650,21,Male,B.Tech,Civil,6.39,0,3,5,4,48,5,1,1,Not Placed,0
41850,24,Male,B.Sc,IT,6.06,1,3,3,7,57,6,1,1,Not Placed,0
8802,18,Female,BCA,IT,7.42,1,4,7,6,69,5,2,1,Placed,538000
49034,20,Female,B.Sc,IT,7.2,2,4,5,8,55,5,1,1,Placed,490000
9662,24,Female,BCA,FSD,6.54,0,4,6,7,53,4,2,0,Not Placed,0
48287,20,Male,B.Sc,CS,7.92,0,4,6,7,84,6,2,0,Placed,548000
30875,22,Male,B.Sc,DS,5.34,0,2,3,5,47,7,1,3,Not Placed,0
42816,22,Female,B.Sc,DS,5.95,0,3,4,4,56,4,1,3,Not Placed,0
6881,24,Male,BCA,DS,6.63,0,4,7,5,50,6,2,2,Not Placed,0
36432,19,Male,MCA,AI&ML,5.89,0,2,3,6,69,7,1,2,Not Placed,0
43371,23,Male,BCA,FSD,7.3,1,5,9,7,76,5,3,0,Placed,652000
20524,19,Female,B.Tech,ME,8.22,2,5,7,7,86,8,2,0,Placed,612000
21809,18,Male,B.Tech,Civil,7.15,0,3,4,4,60,5,1,0,Not Placed,0
48542,23,Female,B.Sc,IT,8.53,2,6,10,4,100,7,3,0,Not Placed,0
48143,19,Male,BCA,IT,5.86,0,3,4,7,54,5,1,3,Not Placed,0
45572,20,Female,B.Tech,ECE,6.66,0,5,9,6,68,8,3,0,Placed,606000
21822,24,Female,MCA,FSD,6.71,0,3,5,4,70,5,2,1,Not Placed,0
3740,20,Female,MCA,AI&ML,6.33,0,3,4,7,58,5,1,2,Not Placed,0
12103,19,Male,B.Tech,Civil,7.38,1,3,3,7,62,3,1,1,Not Placed,0
4139,21,Female,B.Sc,IT,7.16,1,4,6,5,61,5,2,0,Placed,472000
16,23,Male,B.Tech,CSE,6.93,0,4,8,5,61,6,2,1,Placed,522000
24166,23,Female,B.Tech,ME,7.01,1,3,3,5,57,6,1,0,Not Placed,0
30649,24,Female,B.Tech,ME,7.19,0,4,5,3,85,6,2,1,Not Placed,0
43795,22,Female,B.Tech,CSE,6.17,1,3,5,4,38,6,1,1,Not Placed,0
3418,18,Female,BCA,DS,4.76,0,3,7,2,54,5,2,2,Not Placed,0
33949,23,Female,B.Tech,CSE,7.52,1,5,9,4,81,3,3,2,Not Placed,0
40372,23,Male,BCA,AI&ML,5.4,2,4,7,6,46,6,2,2,Not Placed,0
14741,19,Female,B.Tech,IT,6.92,2,4,6,5,69,6,2,0,Placed,498000
5626,19,Male,B.Sc,CS,7.41,0,3,4,5,70,5,1,1,Not Placed,0
700,24,Male,B.Tech,ME,5.32,0,2,2,5,39,5,0,1,Not Placed,0
27001,23,Male,MCA,AI&ML,5.33,1,4,7,7,43,7,2,2,Not Placed,0
16038,20,Female,B.Tech,ME,8.36,2,5,7,5,95,5,2,0,Placed,590000
40435,23,Male,B.Sc,DS,5.72,0,3,4,9,49,6,1,2,Not Placed,0
2155,23,Male,B.Sc,DS,6.26,0,4,7,7,58,6,2,1,Not Placed,0
966,22,Female,B.Sc,IT,7.53,1,5,9,8,64,4,3,0,Placed,648000
16717,19,Male,MCA,DS,9.13,1,6,10,3,99,4,3,0,Not Placed,0
44739,24,Female,BCA,FSD,6.45,0,3,3,5,65,5,1,2,Not Placed,0
23290,22,Female,B.Sc,DS,7.46,1,4,7,7,59,7,2,0,Placed,538000
21427,18,Female,B.Sc,IT,7.89,0,4,5,6,73,6,2,1,Placed,476000
2537,21,Female,B.Sc,DS,7.41,1,4,5,6,88,8,2,2,Not Placed,0
27392,22,Female,MCA,IT,6.01,0,4,6,5,74,5,2,2,Not Placed,0
12727,19,Female,BCA,FSD,7.47,1,5,8,6,96,8,3,0,Placed,642000
72,20,Male,B.Tech,IT,7.13,1,5,8,4,71,6,2,1,Not Placed,0
32895,21,Female,MCA,AI&ML,7.37,2,4,7,4,65,5,2,1,Not Placed,0
40893,21,Male,B.Tech,IT,6.2,0,4,7,5,59,5,2,2,Not Placed,0
43765,19,Female,B.Tech,ME,7.92,1,4,6,5,83,4,2,1,Placed,516000
27359,19,Female,BCA,IT,5.93,1,3,4,6,48,5,1,1,Not Placed,0
26068,20,Female,B.Sc,DS,5.82,1,3,6,5,43,5,2,1,Not Placed,0
39378,20,Male,B.Tech,Civil,6.53,0,3,4,6,71,6,1,2,Not Placed,0
10760,24,Female,B.Sc,IT,6.38,0,3,4,7,54,6,1,2,Not Placed,0
8859,24,Female,B.Tech,Civil,7.78,0,3,4,6,71,6,1,0,Not Placed,0
9725,18,Female,BCA,DS,7.9,0,4,6,6,90,5,2,2,Not Placed,0
15508,23,Male,B.Sc,CS,5.88,0,3,5,5,55,6,1,3,Not Placed,0
6271,24,Female,B.Sc,DS,6.33,1,4,8,4,69,6,2,1,Not Placed,0
13389,23,Male,MCA,DS,7.42,1,3,4,5,74,4,1,1,Not Placed,0
9333,21,Female,B.Tech,IT,7.1,1,4,7,6,61,6,2,1,Placed,522000
1039,24,Male,B.Sc,CS,7.29,0,3,2,3,86,6,1,0,Not Placed,0
48218,20,Female,B.Tech,CSE,6.26,0,3,4,7,72,5,1,2,Not Placed,0
48015,21,Female,BCA,DS,6.52,1,3,5,7,74,4,2,0,Placed,498000
47102,21,Female,B.Sc,IT,4.97,0,3,7,5,50,4,2,2,Not Placed,0
16906,23,Male,MCA,AI&ML,8.88,3,5,7,6,86,6,2,1,Placed,602000
20476,20,Female,B.Sc,DS,6.39,0,4,7,5,75,6,2,1,Not Placed,0
41204,20,Male,B.Sc,IT,6.93,0,4,6,4,66,6,2,1,Not Placed,0
43120,23,Female,BCA,DS,6.64,1,4,7,4,76,5,2,2,Not Placed,0
21722,20,Male,B.Sc,DS,5.65,0,3,5,6,54,5,1,1,Not Placed,0
7388,19,Male,BCA,DS,6.73,0,4,6,7,85,3,2,1,Placed,550000
32988,23,Female,MCA,DS,8.12,1,5,8,5,68,6,2,0,Placed,556000
7840,23,Male,BCA,AI&ML,6.59,0,3,5,6,75,6,2,2,Not Placed,0
33969,21,Male,BCA,DS,5.89,1,2,2,7,64,6,1,2,Not Placed,0
33679,19,Male,B.Sc,DS,8.1,0,4,5,7,61,5,2,1,Placed,472000
8432,18,Female,B.Tech,Civil,8.19,0,4,6,5,77,5,2,0,Placed,493999
19290,22,Female,MCA,IT,7.43,2,5,8,7,89,4,3,2,Not Placed,0
7426,23,Male,B.Sc,DS,8.92,1,5,9,7,97,7,3,0,Placed,694000
12649,18,Male,BCA,FSD,6.99,2,3,5,5,80,7,2,1,Placed,480000
20144,19,Female,B.Sc,IT,7.29,0,4,6,4,73,4,2,0,Not Placed,0
16679,18,Male,B.Sc,IT,6.81,0,2,2,3,65,7,1,0,Not Placed,0
37179,18,Female,B.Sc,CS,5.88,0,2,1,5,52,7,0,2,Not Placed,0
553,23,Female,MCA,DS,4.8,0,1,1,6,35,5,0,1,Not Placed,0
38660,18,Male,BCA,DS,8.52,2,5,8,6,100,6,3,1,Placed,660000
25169,18,Male,B.Sc,IT,8.35,3,5,9,7,89,4,3,0,Placed,698000
27188,20,Female,B.Tech,CSE,5.95,1,3,6,5,46,7,2,1,Not Placed,0
41398,18,Male,B.Sc,DS,6.2,0,4,6,7,79,5,2,3,Not Placed,0
39854,22,Male,B.Sc,DS,5.21,0,3,5,6,48,6,1,1,Not Placed,0
6007,23,Male,MCA,DS,6.64,2,4,7,6,74,7,2,0,Placed,558000
34403,21,Male,B.Tech,ECE,7.83,2,5,8,7,84,5,3,1,Placed,648000
22988,24,Male,B.Sc,DS,8.12,1,6,10,6,81,6,3,0,Placed,682000
20156,21,Male,BCA,DS,7.95,3,5,8,5,88,5,3,0,Placed,626000
22409,18,Female,B.Sc,DS,9.26,3,6,10,5,81,6,3,0,Placed,682000
34921,22,Male,B.Tech,CSE,6.86,1,4,8,5,78,6,2,0,Placed,566000
29053,21,Male,B.Tech,ECE,6.84,0,2,2,7,76,6,1,0,Not Placed,0
47869,18,Female,B.Tech,CSE,7.47,1,4,7,3,79,5,2,0,Not Placed,0
35361,21,Female,B.Sc,IT,8.18,1,4,5,5,73,7,2,0,Placed,466000
2476,19,Female,B.Sc,IT,7.38,2,4,6,6,66,7,2,0,Placed,512000
6427,21,Female,B.Sc,DS,6.73,0,3,4,8,71,5,1,0,Not Placed,0
31565,22,Male,BCA,IT,5.9,0,4,7,8,62,7,2,1,Not Placed,0
40097,20,Male,B.Tech,Civil,7.79,0,3,4,6,76,6,1,0,Not Placed,0
5774,22,Female,MCA,DS,8.07,1,4,6,7,74,5,2,1,Placed,538000
22571,20,Male,BCA,DS,7.03,2,5,8,5,65,4,2,0,Placed,560000
2104,20,Female,MCA,AI&ML,7.17,1,5,8,7,42,5,2,1,Not Placed,0
34296,20,Male,B.Tech,Civil,7.79,1,4,5,6,80,1,2,1,Placed,500000
47805,21,Female,B.Tech,IT,7.03,0,3,4,4,81,6,2,0,Not Placed,0
38364,22,Female,BCA,DS,5.79,1,3,5,5,45,6,1,3,Not Placed,0
11864,18,Male,B.Sc,CS,6.69,0,3,4,6,49,6,1,1,Not Placed,0
31991,20,Female,B.Tech,CSE,6.88,0,3,5,8,64,7,2,1,Placed,488000
32699,24,Female,MCA,AI&ML,5.87,1,3,5,5,55,6,1,2,Not Placed,0
29873,24,Female,BCA,DS,7.57,1,4,7,4,94,6,2,0,Not Placed,0
17987,22,Female,BCA,DS,8.64,0,4,4,7,81,5,2,0,Not Placed,0
2659,22,Male,B.Sc,DS,6.71,0,5,9,5,52,5,2,2,Not Placed,0
40740,18,Male,BCA,DS,6.27,1,4,8,4,52,5,2,3,Not Placed,0
4609,22,Female,B.Tech,ME,6.47,0,3,3,3,64,6,1,3,Not Placed,0
7916,21,Female,B.Sc,CS,7.18,0,4,5,5,65,5,2,0,Placed,440000
6858,18,Female,MCA,FSD,8.81,1,5,8,5,93,6,3,0,Placed,616000
37171,19,Male,MCA,AI&ML,5.68,0,2,3,5,75,7,1,3,Not Placed,0
48775,18,Male,BCA,AI&ML,5.57,0,3,4,4,62,6,1,2,Not Placed,0
44778,18,Male,B.Sc,DS,5.87,0,2,2,6,49,7,1,2,Not Placed,0
11968,24,Female,BCA,IT,7.73,2,5,8,4,80,5,3,0,Not Placed,0
32170,19,Female,BCA,DS,8.82,0,4,5,7,84,5,2,1,Placed,518000
26166,23,Male,MCA,AI&ML,6.78,0,4,7,6,72,4,2,1,Placed,534000
35308,18,Male,B.Tech,CSE,9.12,1,5,6,8,100,7,2,0,Placed,620000
22050,18,Male,BCA,AI&ML,8.28,1,5,7,4,77,5,2,0,Not Placed,0
42035,24,Male,B.Tech,ECE,8.24,2,5,7,4,100,3,3,0,Not Placed,0
23615,24,Female,BCA,IT,4.85,0,3,7,5,51,4,2,2,Not Placed,0
15293,19,Female,BCA,AI&ML,5.32,0,2,2,4,49,6,1,2,Not Placed,0
17128,19,Male,BCA,DS,6.94,0,4,7,6,73,5,2,0,Placed,536000
25557,20,Female,BCA,DS,8.23,2,4,6,6,68,5,2,0,Placed,516000
35936,23,Male,MCA,AI&ML,5.73,1,3,5,5,35,5,1,1,Not Placed,0
15321,22,Female,B.Tech,ECE,8.65,1,5,9,5,77,8,3,0,Placed,614000
36568,18,Female,MCA,FSD,7.79,0,4,6,5,66,7,2,0,Placed,472000
17806,23,Female,B.Sc,CS,7.64,0,3,4,5,68,5,1,0,Not Placed,0
30940,20,Female,B.Tech,ECE,8.35,1,4,6,3,73,4,2,0,Not Placed,0
40455,21,Male,BCA,AI&ML,6.96,2,4,7,6,70,6,2,0,Placed,550000
48772,20,Male,BCA,IT,7.29,1,4,7,8,63,6,2,0,Placed,566000
36833,18,Male,B.Sc,IT,7.52,1,3,4,5,75,5,1,0,Not Placed,0
42527,23,Female,MCA,IT,6.46,2,4,6,6,70,4,2,2,Not Placed,0
36869,24,Male,MCA,AI&ML,7.01,0,3,4,5,72,6,1,0,Not Placed,0
26786,23,Male,B.Tech,ECE,6.21,1,2,2,6,56,3,1,1,Not Placed,0
